x,y,region,station_id,dt_placement,year,month,indices_image_date,indices_lat,indices_lon,ndvi,ndmi,ndwi,ndbi,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,ndvi_std,ndmi_std,ndwi_std,ndbi_std,lst_image_date,lst_lat,lst_lon,lst_day,lst_night,monthly_lst_lat,monthly_lst_lon,lst_jan_day_mean,lst_jan_night_mean,lst_feb_day_mean,lst_feb_night_mean,lst_mar_day_mean,lst_mar_night_mean,lst_apr_day_mean,lst_apr_night_mean,indices_image_date,indices_lat,indices_lon,acc_rainfall_jan,dt_placement_minus_7,dt_placement_minus_14,dt_placement_minus_7_avail,dt_placement_minus_14_avail,acc_rainfall_1week,acc_rainfall_2week
10.466018,45.970416,Trentino-Alto Adige,2048,2023-07-08,2023,7,2023-07-07,45.96903887661022,10.46761884820364,0.5510004880429478,0.15332970422790784,-0.4941231781852375,-0.15332970422790784,0.5005766515036675,0.1361432974897749,-0.4485530494579168,-0.1361432974897749,0.14506836040333498,0.10783142573575427,0.12365764870467676,0.10783142573575427,2023-07-01,45.96903887661022,10.46761884820364,14622.0,13894.0,45.96903887661022,10.46761884820364,13198.388888888889,13035.473684210527,13379.055555555557,13205.411764705883,13574.25,13270.5,13619.125,13304.53846153846,2023-07-08,45.950210188251006,10.450047801245333,139.6489934459387,2023-07-01,2023-06-24,2023-07-01,2023-06-24,28.464233283419162,28.464233283419162
10.466018,45.988383,Trentino-Alto Adige,2049,2023-07-08,2023,7,2023-07-07,45.98700518229261,10.46761884820364,0.6388232767876315,0.23116631714792704,-0.5784901758014478,-0.23116631714792704,0.6155926459577267,0.20998246278178645,-0.5502653837673089,-0.20998246278178645,0.09929021279405427,0.0817719642812516,0.06603119897133815,0.0817719642812516,2023-07-01,45.98700518229261,10.46761884820364,14678.0,13864.0,45.98700518229261,10.46761884820364,13196.833333333336,13063.470588235294,13413.294117647061,13228.470588235294,13595.833333333336,13294.666666666664,13622.166666666664,13317.416666666664,2023-07-08,45.950210188251006,10.450047801245333,139.6489934459387,2023-07-01,2023-06-24,2023-07-01,2023-06-24,28.464233283419162,28.464233283419162
10.466018,46.006349,Trentino-Alto Adige,2050,2023-07-08,2023,7,2023-07-07,46.004971487975006,10.46761884820364,0.3867495814398468,0.013459185457087894,-0.3950914340712223,-0.013459185457087894,0.37842505592942977,0.011766748905636623,-0.374654109264881,-0.011766748905636623,0.08754140030062796,0.055496277545121236,0.07818298160350004,0.055496277545121236,2023-07-01,46.004971487975006,10.46761884820364,14859.0,13924.0,46.004971487975006,10.46761884820364,13209.0,13030.470588235294,13432.764705882351,13167.055555555557,13661.454545454546,13219.785714285714,13680.285714285714,13254.615384615383,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.466018,46.024316,Trentino-Alto Adige,2051,2023-07-08,2023,7,2023-07-07,46.022937793657405,10.46761884820364,0.08252541972097427,0.006153846153846146,-0.0996877251981744,-0.006153846153846146,0.16150578387300382,0.0014086982300401658,-0.16391536089567993,-0.0014086982300401658,0.0733406493847794,0.04449116646536709,0.06365059002306703,0.04449116646536709,2023-07-01,46.0229377936574,10.46761884820364,14548.0,13921.0,46.0229377936574,10.46761884820364,13152.117647058823,13016.111111111111,13360.388888888889,13089.277777777776,13558.363636363636,13206.769230769229,13540.222222222224,13256.0,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.466018,46.060249,Trentino-Alto Adige,2052,2023-07-08,2023,7,2023-07-07,46.05887040502219,10.46761884820364,0.5500641848523747,0.1563322959061528,-0.4508861519975969,-0.1563322959061528,0.5562576014239954,0.1781202374027238,-0.45236930892888105,-0.1781202374027238,0.17885485097968115,0.13755978306308425,0.13846207832394675,0.13755978306308425,2023-07-01,46.05887040502218,10.46761884820364,14825.0,14003.0,46.05887040502218,10.46761884820364,13290.5625,13257.666666666664,13570.642857142857,13435.866666666667,13698.583333333336,13384.0,13794.375,13469.916666666664,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.491731,45.826682,Trentino-Alto Adige,2053,2023-07-08,2023,7,2023-07-07,45.82530843115109,10.490076730306626,0.6998413058263431,0.26420502444781657,-0.6052237208306572,-0.26420502444781657,0.7658167477071002,0.3341537038941347,-0.6505262483741572,-0.3341537038941347,0.030227901428319232,0.037419966685612566,0.02178670666667571,0.037419966685612566,2023-07-01,45.82530843115109,10.490076730306626,14834.0,14436.0,45.82530843115109,10.490076730306626,13785.153846153846,13582.583333333336,14053.625,13703.2,14269.666666666664,13779.615384615383,14307.583333333336,13813.454545454546,2023-07-08,45.85020973082282,10.450047801245333,239.43873131736473,2023-07-01,2023-06-24,2023-07-01,2023-06-24,27.94719847268425,27.94719847268425
10.491731,45.844649,Trentino-Alto Adige,2054,2023-07-08,2023,7,2023-07-07,45.84327473683349,10.490076730306626,0.7679609393164379,0.3693499009544391,-0.6516072980017377,-0.3693499009544391,0.7885584870097101,0.3653674001174166,-0.6723596636944928,-0.3653674001174166,0.018502875604037558,0.026848437994525364,0.022955442007173355,0.026848437994525364,2023-07-01,45.84327473683348,10.490076730306626,14906.0,14173.0,45.84327473683348,10.490076730306626,13525.333333333336,13351.428571428569,13785.583333333336,13521.9375,14017.714285714286,13593.923076923076,14138.571428571431,13612.0,2023-07-08,45.85020973082282,10.450047801245333,239.43873131736473,2023-07-01,2023-06-24,2023-07-01,2023-06-24,27.94719847268425,27.94719847268425
10.491731,45.862616,Trentino-Alto Adige,2055,2023-07-08,2023,7,2023-07-07,45.86124104251588,10.490076730306626,0.6728522336769759,0.2531319718551571,-0.5822318526543879,-0.2531319718551571,0.6948814430691523,0.3294668152336753,-0.6082561047780574,-0.3294668152336753,0.0980493003280377,0.05190070004232114,0.07228345223880088,0.05190070004232114,2023-07-01,45.86124104251587,10.490076730306626,14870.0,14086.0,45.86124104251587,10.490076730306626,13445.4,13236.0,13677.866666666667,13387.071428571431,13824.0,13419.916666666664,14052.8,13425.384615384617,2023-07-08,45.85020973082282,10.450047801245333,239.43873131736473,2023-07-01,2023-06-24,2023-07-01,2023-06-24,27.94719847268425,27.94719847268425
10.491731,45.880582,Trentino-Alto Adige,2056,2023-07-08,2023,7,2023-07-07,45.879207348198264,10.490076730306626,0.5785639958376689,0.20876494023904385,-0.5008656937917388,-0.20876494023904385,0.5098803556788505,0.26119149822029675,-0.4387524324093381,-0.26119149822029675,0.15976114464933808,0.071197727936026,0.13712158031889835,0.071197727936026,2023-07-01,45.879207348198264,10.490076730306626,14793.0,14047.0,45.879207348198264,10.490076730306626,13358.294117647061,13216.714285714286,13547.25,13307.5625,13761.875,13375.076923076924,13813.8,13481.727272727272,2023-07-08,45.85020973082282,10.450047801245333,239.43873131736473,2023-07-01,2023-06-24,2023-07-01,2023-06-24,27.94719847268425,27.94719847268425
10.491731,45.898549,Trentino-Alto Adige,2057,2023-07-08,2023,7,2023-07-07,45.89717365388066,10.490076730306626,0.3662033014769765,0.16309171597633138,-0.3329095147276965,-0.16309171597633138,0.6026323674318775,0.2915419889139371,-0.5061937339394031,-0.2915419889139371,0.12301073994244195,0.07643662635344192,0.10157095634392986,0.07643662635344192,2023-07-01,45.89717365388066,10.490076730306626,14568.0,14044.0,45.89717365388066,10.490076730306626,13350.823529411766,13154.823529411766,13528.882352941177,13301.470588235294,13740.3,13382.375,13760.333333333336,13448.083333333336,2023-07-08,45.85020973082282,10.450047801245333,239.43873131736473,2023-07-01,2023-06-24,2023-07-01,2023-06-24,27.94719847268425,27.94719847268425
10.491731,45.934482,Trentino-Alto Adige,2058,2023-07-08,2023,7,2023-07-07,45.933106265245435,10.490076730306626,0.3430376270255424,0.009287925696594434,-0.31064057893326186,-0.009287925696594434,0.3640384534771101,0.031233607727218126,-0.3382197821542048,-0.031233607727218126,0.1214518148716061,0.07786567391888306,0.10224117948195134,0.07786567391888306,2023-07-01,45.933106265245435,10.490076730306626,14565.0,13991.0,45.933106265245435,10.490076730306626,13355.375,13125.888888888889,13477.35294117647,13247.055555555557,13645.2,13317.888888888889,13770.75,13407.6,2023-07-08,45.950210188251006,10.450047801245333,139.6489934459387,2023-07-01,2023-06-24,2023-07-01,2023-06-24,28.464233283419162,28.464233283419162
10.491731,45.952449,Trentino-Alto Adige,2059,2023-07-08,2023,7,2023-07-07,45.95107257092784,10.490076730306626,0.20665387076135644,0.0238870792616721,-0.17985611510791374,-0.0238870792616721,0.30365153056398764,0.0611069752652703,-0.2653465538402384,-0.0611069752652703,0.11579118584356407,0.04677430848280797,0.1231439444363265,0.04677430848280797,2023-07-01,45.95107257092784,10.490076730306626,14353.0,14068.0,45.95107257092784,10.490076730306626,13228.375,13057.611111111111,13386.388888888889,13181.25,13605.916666666664,13283.823529411766,13607.0,13304.857142857143,2023-07-08,45.950210188251006,10.450047801245333,139.6489934459387,2023-07-01,2023-06-24,2023-07-01,2023-06-24,28.464233283419162,28.464233283419162
10.491731,45.970416,Trentino-Alto Adige,2060,2023-07-08,2023,7,2023-07-07,45.96903887661022,10.490076730306626,0.25218211842415666,0.05694942254082042,-0.2335579828026958,-0.05694942254082042,0.3122721952038257,0.015967825921855437,-0.2826233286705471,-0.015967825921855437,0.06863269905175551,0.03854714248117872,0.07822203824154562,0.03854714248117872,2023-07-01,45.96903887661022,10.490076730306626,14639.0,14071.0,45.96903887661022,10.490076730306626,13241.5,13074.944444444443,13390.944444444443,13199.888888888889,13572.583333333336,13296.133333333333,13644.333333333336,13347.923076923076,2023-07-08,45.950210188251006,10.450047801245333,139.6489934459387,2023-07-01,2023-06-24,2023-07-01,2023-06-24,28.464233283419162,28.464233283419162
10.491731,45.988383,Trentino-Alto Adige,2061,2023-07-08,2023,7,2023-07-07,45.98700518229261,10.490076730306626,0.6882422802850356,0.2703306523681859,-0.5633764091284025,-0.2703306523681859,0.5778686564590406,0.1923213918004227,-0.4773402573601348,-0.1923213918004227,0.1756096548300201,0.14357993431226454,0.12847357414045854,0.14357993431226454,2023-07-01,45.98700518229261,10.490076730306626,14520.0,14144.0,45.98700518229261,10.490076730306626,13256.0,13236.6875,13431.555555555557,13433.571428571431,13660.090909090908,13365.133333333333,13648.166666666664,13445.133333333333,2023-07-08,45.950210188251006,10.450047801245333,139.6489934459387,2023-07-01,2023-06-24,2023-07-01,2023-06-24,28.464233283419162,28.464233283419162
10.491731,46.006349,Trentino-Alto Adige,2062,2023-07-08,2023,7,2023-07-07,46.004971487975006,10.490076730306626,0.6021825396825398,0.15213126449081504,-0.5235849056603773,-0.15213126449081504,0.6272758430671495,0.2330646447991704,-0.5369900244244229,-0.2330646447991704,0.08791072546219639,0.08976849311513592,0.06172326586247703,0.08976849311513592,2023-07-01,46.004971487975006,10.490076730306626,14652.0,14080.0,46.004971487975006,10.490076730306626,13343.117647058823,13256.9375,13574.111111111111,13359.944444444443,13759.25,13387.733333333335,13860.0,13405.625,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.491731,46.024316,Trentino-Alto Adige,2063,2023-07-08,2023,7,2023-07-07,46.022937793657405,10.490076730306626,0.11137724550898204,0.02806499261447571,-0.07573415765069554,-0.02806499261447571,0.25081404180564376,0.0281830808001235,-0.2320136264865577,-0.0281830808001235,0.14246045768873009,0.062083097776921975,0.13674765626044602,0.062083097776921975,2023-07-01,46.0229377936574,10.490076730306626,14548.0,13974.0,46.0229377936574,10.490076730306626,13202.533333333333,13071.368421052632,13413.944444444443,13215.333333333336,13604.666666666664,13294.714285714286,13617.333333333336,13310.153846153846,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.491731,46.042283,Trentino-Alto Adige,2064,2023-07-08,2023,7,2023-07-07,46.0409040993398,10.490076730306626,0.7360850531582238,0.3290775614427066,-0.6326210546951578,-0.3290775614427066,0.6621299361662858,0.25454515931421223,-0.5654624022955059,-0.25454515931421223,0.06831741470660538,0.0710246902291216,0.051467618396167016,0.0710246902291216,2023-07-01,46.04090409933979,10.490076730306626,14896.0,13958.0,46.04090409933979,10.490076730306626,13159.0,13081.555555555557,13331.333333333336,13215.235294117649,13498.583333333336,13263.230769230771,13553.888888888889,13273.333333333336,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.491731,46.060249,Trentino-Alto Adige,2065,2023-07-08,2023,7,2023-07-07,46.05887040502219,10.490076730306626,0.2963289280469897,-0.042723921058338735,-0.2929115407147041,0.042723921058338735,0.3467835451647691,-0.0011248764864245425,-0.317796960309134,0.0011248764864245425,0.1135814189623166,0.09394777449403424,0.08857854192984298,0.09394777449403424,2023-07-01,46.05887040502218,10.490076730306626,14959.0,13973.0,46.05887040502218,10.490076730306626,13214.266666666665,13064.388888888889,13362.277777777776,13206.882352941177,13530.0,13249.5,13558.0,13344.6,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.491731,46.078216,Trentino-Alto Adige,2066,2023-07-08,2023,7,2023-07-07,46.076836710704576,10.490076730306626,0.6857240671003081,0.2726802791418971,-0.5450266708503295,-0.2726802791418971,0.6454932509102818,0.2596660658686423,-0.5240378390990907,-0.2596660658686423,0.07902609628384147,0.07127006632092081,0.056164337796275,0.07127006632092081,2023-07-01,46.076836710704576,10.490076730306626,14896.0,13949.0,46.076836710704576,10.490076730306626,13287.5,13171.733333333335,13554.428571428569,13370.866666666667,13691.0,13351.384615384617,13809.8,13461.083333333336,2023-07-08,46.050210645679186,10.450047801245333,194.79041916452115,2023-07-01,2023-06-24,2023-07-01,2023-06-24,36.62605890119448,36.73605890059844
10.517444,45.808716,Trentino-Alto Adige,2067,2023-07-08,2023,7,2023-07-07,45.8073421254687,10.517026188830217,0.13672922252010725,0.4620689655172413,0.20375586854460093,-0.4620689655172413,0.1858567683714479,0.44695897171494336,0.07610147357873502,-0.44695897171494336,0.3252011642983606,0.16796921071242366,0.4184286844327072,0.16796921071242366,2023-07-01,45.807342125468686,10.517026188830217,14837.0,14558.0,45.807342125468686,10.517026188830217,13856.428571428569,13731.545454545454,14056.066666666668,13791.466666666667,14248.133333333333,13902.571428571431,14431.666666666664,13967.846153846154,2023-07-08,45.85020973082282,10.550048258673517,221.81010156057891,2023-07-01,2023-06-24,2023-07-01,2023-06-24,30.438462728634477,30.438462728634477
10.517444,45.826682,Trentino-Alto Adige,2068,2023-07-08,2023,7,2023-07-07,45.82530843115109,10.517026188830217,0.7720033528918692,0.2985257985257985,-0.6353790613718412,-0.2985257985257985,0.7812781697647642,0.3402605028718261,-0.6559870555274885,-0.3402605028718261,0.03818933721213612,0.039671613790819474,0.042466630169084266,0.039671613790819474,2023-07-01,45.82530843115109,10.517026188830217,14810.0,14514.0,45.82530843115109,10.517026188830217,13866.1,13649.454545454546,14048.2,13741.933333333332,14303.466666666667,13820.285714285714,14364.933333333332,13901.785714285714,2023-07-08,45.85020973082282,10.550048258673517,221.81010156057891,2023-07-01,2023-06-24,2023-07-01,2023-06-24,30.438462728634477,30.438462728634477
10.517444,45.844649,Trentino-Alto Adige,2069,2023-07-08,2023,7,2023-07-07,45.84327473683349,10.517026188830217,0.7445621862799777,0.38591050066459903,-0.6136187774052101,-0.38591050066459903,0.7491640100335151,0.3713813547156632,-0.6245178819513703,-0.3713813547156632,0.034214675045175516,0.032435277822073484,0.03450020443338238,0.032435277822073484,2023-07-01,45.84327473683348,10.517026188830217,14554.0,14245.0,45.84327473683348,10.517026188830217,13705.818181818182,13516.6,13962.0,13685.133333333333,14147.333333333336,13707.083333333336,14190.8,13799.25,2023-07-08,45.85020973082282,10.550048258673517,221.81010156057891,2023-07-01,2023-06-24,2023-07-01,2023-06-24,30.438462728634477,30.438462728634477
10.517444,45.862616,Trentino-Alto Adige,2070,2023-07-08,2023,7,2023-07-07,45.86124104251588,10.517026188830217,0.7426470588235294,0.4273525721455458,-0.6009006473402757,-0.4273525721455458,0.7350514260014508,0.4030157390047176,-0.6033492056907068,-0.4030157390047176,0.02209444045366756,0.037383518116262594,0.018928696004346414,0.037383518116262594,2023-07-01,45.86124104251587,10.517026188830217,14944.0,14158.0,45.86124104251587,10.517026188830217,13495.133333333333,13265.6,13685.466666666667,13482.133333333333,13885.166666666664,13571.928571428569,14072.166666666664,13610.090909090908,2023-07-08,45.85020973082282,10.550048258673517,221.81010156057891,2023-07-01,2023-06-24,2023-07-01,2023-06-24,30.438462728634477,30.438462728634477
10.517444,45.880582,Trentino-Alto Adige,2071,2023-07-08,2023,7,2023-07-07,45.879207348198264,10.517026188830217,0.7287311618862421,0.3426467811969039,-0.608322026232474,-0.3426467811969039,0.6357577365235016,0.314767478662384,-0.542163594788873,-0.314767478662384,0.08469902817489408,0.03525992844063824,0.08389021399392509,0.03525992844063824,2023-07-01,45.879207348198264,10.517026188830217,14733.0,14172.0,45.879207348198264,10.517026188830217,13382.875,13263.3125,13593.333333333336,13441.142857142857,13773.125,13485.307692307693,13932.0,13584.9,2023-07-08,45.85020973082282,10.550048258673517,221.81010156057891,2023-07-01,2023-06-24,2023-07-01,2023-06-24,30.438462728634477,30.438462728634477
10.517444,45.898549,Trentino-Alto Adige,2072,2023-07-08,2023,7,2023-07-07,45.89717365388066,10.517026188830217,0.4873443149859381,0.30443974630021137,-0.3792846497764531,-0.30443974630021137,0.5626900234551605,0.3187452101123956,-0.4579694620592185,-0.3187452101123956,0.11205287693184936,0.059690928366463065,0.09333656475280047,0.059690928366463065,2023-07-01,45.89717365388066,10.517026188830217,14678.0,14073.0,45.89717365388066,10.517026188830217,13428.529411764706,13269.733333333335,13666.153846153846,13477.333333333336,13776.111111111111,13488.076923076924,13938.0,13540.6,2023-07-08,45.85020973082282,10.550048258673517,221.81010156057891,2023-07-01,2023-06-24,2023-07-01,2023-06-24,30.438462728634477,30.438462728634477
10.517444,45.916516,Trentino-Alto Adige,2073,2023-07-08,2023,7,2023-07-07,45.915139959563035,10.517026188830217,0.5158862876254179,0.2494831150930393,-0.4125438254772108,-0.2494831150930393,0.529819217827609,0.3006886159588411,-0.4417830934071134,-0.3006886159588411,0.08542874641896801,0.03309929380160472,0.07123328987319,0.03309929380160472,2023-07-01,45.915139959563035,10.517026188830217,14610.0,14029.0,45.91513995956304,10.517026188830217,13354.35294117647,13204.64705882353,13520.1875,13389.3125,13755.375,13404.785714285714,13822.0,13494.4375,2023-07-08,45.950210188251006,10.550048258673517,218.34682648000307,2023-07-01,2023-06-24,2023-07-01,2023-06-24,34.688860525377095,34.79886052478105
10.517444,45.934482,Trentino-Alto Adige,2074,2023-07-08,2023,7,2023-07-07,45.933106265245435,10.517026188830217,0.568499127399651,0.1872523117569353,-0.5073375262054508,-0.1872523117569353,0.5183031430786477,0.25277814421980593,-0.4475312995337419,-0.25277814421980593,0.02998916331872665,0.05879883651976073,0.02345722103235677,0.05879883651976073,2023-07-01,45.933106265245435,10.517026188830217,14963.0,14024.0,45.933106265245435,10.517026188830217,13314.266666666665,13122.722222222224,13500.266666666665,13215.833333333336,13681.909090909092,13308.611111111111,13776.666666666664,13435.3125,2023-07-08,45.950210188251006,10.550048258673517,218.34682648000307,2023-07-01,2023-06-24,2023-07-01,2023-06-24,34.688860525377095,34.79886052478105
10.517444,45.952449,Trentino-Alto Adige,2075,2023-07-08,2023,7,2023-07-07,45.95107257092784,10.517026188830217,0.4115068493150685,0.18138041733547344,-0.3568606794838031,-0.18138041733547344,0.5444875836164358,0.19814688754613927,-0.4692488527352155,-0.19814688754613927,0.1380700408945022,0.0843424085636406,0.10425082443950737,0.0843424085636406,2023-07-01,45.95107257092784,10.517026188830217,14502.0,14106.0,45.95107257092784,10.517026188830217,13220.9375,13174.125,13435.529411764706,13325.823529411766,13585.3,13359.8,13627.666666666664,13429.214285714286,2023-07-08,45.950210188251006,10.550048258673517,218.34682648000307,2023-07-01,2023-06-24,2023-07-01,2023-06-24,34.688860525377095,34.79886052478105
10.517444,45.970416,Trentino-Alto Adige,2076,2023-07-08,2023,7,2023-07-07,45.96903887661022,10.517026188830217,0.7717364682831253,0.3511393350765782,-0.6407348605125879,-0.3511393350765782,0.7451027909304666,0.3474294153862886,-0.6073550522632267,-0.3474294153862886,0.024551097303170826,0.04184769846922976,0.02924575351697303,0.04184769846922976,2023-07-01,45.96903887661022,10.517026188830217,14817.0,14126.0,45.96903887661022,10.517026188830217,13328.666666666664,13362.133333333333,13587.5,13536.2,13812.3,13513.25,13977.4,13633.583333333336,2023-07-08,45.950210188251006,10.550048258673517,218.34682648000307,2023-07-01,2023-06-24,2023-07-01,2023-06-24,34.688860525377095,34.79886052478105
10.517444,45.988383,Trentino-Alto Adige,2077,2023-07-08,2023,7,2023-07-07,45.98700518229261,10.517026188830217,0.6852886405959031,0.2508638562543193,-0.5621403912543154,-0.2508638562543193,0.7129525657979747,0.2720779793577756,-0.5887883245039215,-0.2720779793577756,0.018619046921033302,0.025598266242260408,0.01918230490720144,0.025598266242260408,2023-07-01,45.98700518229261,10.517026188830217,14556.0,14174.0,45.98700518229261,10.517026188830217,13309.529411764706,13259.6875,13488.705882352939,13405.882352941177,13711.0,13401.933333333332,13747.0,13563.153846153846,2023-07-08,45.950210188251006,10.550048258673517,218.34682648000307,2023-07-01,2023-06-24,2023-07-01,2023-06-24,34.688860525377095,34.79886052478105
10.517444,46.006349,Trentino-Alto Adige,2078,2023-07-08,2023,7,2023-07-07,46.004971487975006,10.517026188830217,0.4488431876606683,0.18802698145025287,-0.3205248359887535,-0.18802698145025287,0.6262858934161624,0.3010791635404064,-0.4932998043222557,-0.3010791635404064,0.14227012284844012,0.06504510399057041,0.1479259297879927,0.06504510399057041,2023-07-01,46.004971487975006,10.517026188830217,14560.0,14269.0,46.004971487975006,10.517026188830217,13458.4375,13343.94117647059,13683.384615384617,13512.823529411766,13905.785714285714,13532.272727272728,14016.571428571431,13643.636363636364,2023-07-08,46.050210645679186,10.550048258673517,192.00097348837153,2023-07-01,2023-06-24,2023-07-01,2023-06-24,39.535868934355676,39.64586893375963
